url,image_url,name,category
https://www.diffordsguide.com/beer-wine-spirits/769/jura-prophecy,https://cdn.diffords.com/contrib/bws/2017/10/59db8457e4a79.jpg,Jura Prophecy,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/1004/jura-1976-feith-a-chaorainn,https://cdn.diffords.com/contrib/bws/2017/10/59db85ad91f59.jpg,Jura 1976 Feith A’ Chaorainn,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/1086/johnnie-walker-green-label-15yo,https://cdn.diffords.com/contrib/bws/2017/10/59db860194934.jpg,Johnnie Walker Green Label 15yo,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43"
https://www.diffordsguide.com/beer-wine-spirits/1092/glenmorangie-nectar-dor-15-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db86089cc7a.jpg,Glenmorangie Nectar D’or 15 year old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/1109/rosebank-21-year-old-distilled-1990,https://cdn.diffords.com/contrib/bws/2017/10/59db860ed7abf.jpg,Rosebank 21 year old (distilled 1990),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53.8"
https://www.diffordsguide.com/beer-wine-spirits/1197/master-of-malt-movember-2011,https://cdn.diffords.com/images/themes/default-v5/beer_wine_spirits/no-bottle-small.jpg,Master of Malt Movember 2011,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 53"
https://www.diffordsguide.com/beer-wine-spirits/1294/dalwhinnie-15-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db87246d614.jpg,Dalwhinnie 15 Year Old,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43"
https://www.diffordsguide.com/beer-wine-spirits/1305/ardbeg-ten-10-year-old,https://cdn.diffords.com/contrib/bws/2017/10/59db872de531b.jpg,Ardbeg Ten (10 Year Old),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 46"
https://www.diffordsguide.com/beer-wine-spirits/1326/highland-park-orcadian-1976-vintage-35yo,https://cdn.diffords.com/contrib/bws/2017/10/59db873ec27bf.jpg,Highland Park Orcadian 1976 Vintage (35yo),"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 49.1"
https://www.diffordsguide.com/beer-wine-spirits/1344/the-glenrothes-select-reserve,https://cdn.diffords.com/contrib/bws/2017/10/59db875543ee5.jpg,The Glenrothes Select Reserve,"Category: Spirits
Sub category: Whisk(e)y
alc./vol: 43"
